K: Yeah she’s definitely very unpredictable	I-DO
K: Oh okay.	B-OO
A: Oh I see why, hold on I see why.  You remember how like last time it just ran over the fish?	B-DO
G: Yeah.	B-OO
A: It needs more that way.	B-DO
K: That’s genius.	B-OO
G: Oops.	I-OO
A: Eve, bad girl.	I-OO
K: Okay the person that’s listening to him, I don’t know if it's a girl or boy so I'm just naming him Oliver.	I-OO
T: Oliver.	O
K: Hi Oliver.	B-OO
A: We really need to perfect (the early)	B-A
K: Okay,	B-OO
A: Here try it right...	I-OO
K: Are you having a lot of fun ta- when we’re talking about Eve’s evil deeds.	I-OO
K: Maybe we should go.	B-A
G: We need more force. I got this.	B-DO
K: Yeah we got this, we got this.	B-OO
A: Hang on.  For the first one...	I-OO
K: Yeah we’re (gateway)	I-OO
A: First one	I-OO
K: Okay.	I-OO
G: All the way up.	I-OO
A: I'm dreading this.	I-OO
K: So (the way that we’re supposed to do it is). Okay.	I-OO
A: Go.	I-OO
G: I think we just need to figure out um...	B-A
A: This is gonna be a lot of force, just saying.	B-ATV
K: Yeah.	B-OO
G: Ready?  (?)	I-OO
K: Go.	I-OO
A: I’m prepared to hit it. It's taking (?).	B-A
K: Oh my god it almost did.	B-NSTO
G: Restart.	B-OO
A: Restart everything, someone go over there and do that.	I-OO
K: It almost took the fish to the base, we almost got a point.	B-A
A: Are you ready?	B-OO
G: Ready?	I-OO
A: You’d better do this right.	I-OO
G: Set, go.	I-OO
K: Better angle?	B-A
G: Reset.	B-OO
K: Do it with different angle.	B-A
G: Ready, set...	B-OO
A : (?).	O
G: Stop touching it.	B-OO
A: I thought we were still perfecting this.	I-OO
K: Hurry, hurry, get your fingers out. Okay, we need to angle it a bit more here, kind of like here.	B-A
A: Hold on. Can I see the robot thingy for a second, I think I figured out a good angle. You keep trouble shooting. Go like this, start it, lego so the ball’s on lego. Okay so what are you doing? Start back here.	I-A
K: Come on. That missed it.	B-DO
A: Here someone wants to test.	B-OO
K: Yeah.	I-OO
A: Why don’t we just like get rid of it.	I-OO
K: You sat on my seat,	I-OO
A: No	I-OO
50:00 K: Idiot. I don’t like you anymore.	I-OO
A: I hate you.	I-OO
K: Hey juveniles.	I-OO
G: (?) stop fighting.	I-OO
T: (?) good drawings.	O
K: This is kind of a rough map, so it will help us kind of program.	B-A
T: Like when you come back here you can figure out like (?).	O
K: Yeah.	B-OO
T: It should be going backwards here, should be going forwards here.	O
K: Yeah. Like for instance this is...	B-OO
A: Eve. Eve right here.	O
K: That’s a beautiful picture of Eve. Just saying. She, what we have to do is we have to program her at full speed, kind of like go here so the ball would kind of knock off somewhere.	B-A
T: Hmm.	B-OO
K: And the fish, one fish will be like closer here so...Eve can also on her path of destruction	B-A
T: Hm mm	O
K: Can go over here and like knock it out.	B-A
T: Hmm, hmm.	O
K: What I'm hoping is that the fish can go back with her to almost the base, so we might take the backwards route a bit farther.  She can go forward again and then right, get that...	B-A
T: I thought she knocked all of the things down that one time, like...	O
K: Maybe we can push the forward...	B-A
T: Did she go at an angle?	O
K: No. It possibly did, maybe we should push the forward part a bit longer. I'm tired, I'm talking (?).	B-A
A: (?)	O
K: ((singing))	O
A: This is frustrating.	B-OO
G: Yeah tell me about it. Oh my god.	I-OO
A: Hey you, you can go outside and take a break for a minute.	I-OO
K: Again.	I-OO
G: I am finishing this. Yes. So now all I need to do is get the (?).	I-OO
A: She’s plugged in when you’re ready to download.	I-OO
G: So, what do I need here? So I'm just gonna have her back up as far as she can.	B-ATO
A: Eve why do you have to be so, just uh...	B-OO
G: Okay lets try it.	I-OO
A: Download.	I-OO
G: Downloaded	I-OO
A: Okay.	I-OO
G: Oops (?)	I-OO
A: Here I’ll start working on (?).	I-OO
DBF: (?).	O
DBS: That works, come on.	O
DBA: Well now we know it has to be more in that direction	O
G: Let’s see if this works.	B-OO
DBA: I can’t believe you guys got eyes and we didn’t	O
